census_chapter,census_table,census_row,census_column,sector_desc,short_desc,commodity_desc,agg_level_desc,state_fips_code,state_alpha,state_name,county_code,county_name,domaincat_desc,value
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,22,LA,LOUISIANA,,,AREA OPERATED: (500 TO 999 ACRES),"1,275"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,23,ME,MAINE,,,AREA OPERATED: (500 TO 999 ACRES),313
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,24,MD,MARYLAND,,,AREA OPERATED: (500 TO 999 ACRES),490
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,25,MA,MASSACHUSETTS,,,AREA OPERATED: (500 TO 999 ACRES),92
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,26,MI,MICHIGAN,,,AREA OPERATED: (500 TO 999 ACRES),"2,560"
1,1,12,1,ECONOMICS,FARM OPERATIONS - NUMBER OF OPERATIONS,FARM OPERATIONS,STATE,27,MN,MINNESOTA,,,AREA OPERATED: (500 TO 999 ACRES),"7,164"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,26,MI,MICHIGAN,,,,"360,374,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,27,MN,MINNESOTA,,,,"797,679,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,28,MS,MISSISSIPPI,,,,"316,394,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,29,MO,MISSOURI,,,,"601,022,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,30,MT,MONTANA,,,,"233,542,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,31,NE,NEBRASKA,,,,"861,588,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,32,NV,NEVADA,,,,"10,088,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,33,NH,NEW HAMPSHIRE,,,,"1,890,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,34,NJ,NEW JERSEY,,,,"43,096,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,35,NM,NEW MEXICO,,,,"42,627,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,36,NY,NEW YORK,,,,"139,358,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,37,NC,NORTH CAROLINA,,,,"378,720,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,38,ND,NORTH DAKOTA,,,,"761,592,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,39,OH,OHIO,,,,"443,505,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,40,OK,OKLAHOMA,,,,"205,670,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,41,OR,OREGON,,,,"243,277,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,42,PA,PENNSYLVANIA,,,,"157,550,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,44,RI,RHODE ISLAND,,,,"1,261,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,45,SC,SOUTH CAROLINA,,,,"124,589,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,46,SD,SOUTH DAKOTA,,,,"541,873,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,47,TN,TENNESSEE,,,,"218,006,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,48,TX,TEXAS,,,,"750,063,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,49,UT,UTAH,,,,"24,463,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,50,VT,VERMONT,,,,"8,258,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,51,VA,VIRGINIA,,,,"126,534,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,53,WA,WASHINGTON,,,,"582,391,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,54,WV,WEST VIRGINIA,,,,"8,031,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,55,WI,WISCONSIN,,,,"355,396,000"
1,1,44,1,ECONOMICS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",CHEMICAL TOTALS,STATE,56,WY,WYOMING,,,,"20,546,000"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,NATIONAL,99,US,US TOTAL,,,,"882,692"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,1,AL,ALABAMA,,,,"22,046"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,2,AK,ALASKA,,,,118
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,4,AZ,ARIZONA,,,,"7,057"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,5,AR,ARKANSAS,,,,"25,372"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,6,CA,CALIFORNIA,,,,"13,694"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,8,CO,COLORADO,,,,"14,914"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,9,CT,CONNECTICUT,,,,"1,158"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,10,DE,DELAWARE,,,,301
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,12,FL,FLORIDA,,,,"21,469"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,13,GA,GEORGIA,,,,"17,387"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,15,HI,HAWAII,,,,"1,218"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,16,ID,IDAHO,,,,"10,076"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,17,IL,ILLINOIS,,,,"16,269"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,18,IN,INDIANA,,,,"17,014"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,19,IA,IOWA,,,,"25,367"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,20,KS,KANSAS,,,,"26,740"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,21,KY,KENTUCKY,,,,"38,657"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,22,LA,LOUISIANA,,,,"13,449"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,23,ME,MAINE,,,,"1,756"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,24,MD,MARYLAND,,,,"3,322"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,25,MA,MASSACHUSETTS,,,,"1,267"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,26,MI,MICHIGAN,,,,"12,221"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,27,MN,MINNESOTA,,,,"20,969"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,28,MS,MISSISSIPPI,,,,"15,980"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,29,MO,MISSOURI,,,,"53,497"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,30,MT,MONTANA,,,,"11,400"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,31,NE,NEBRASKA,,,,"20,430"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,32,NV,NEVADA,,,,"1,621"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,33,NH,NEW HAMPSHIRE,,,,903
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,34,NJ,NEW JERSEY,,,,"1,246"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,35,NM,NEW MEXICO,,,,"10,880"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,36,NY,NEW YORK,,,,"12,796"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,37,NC,NORTH CAROLINA,,,,"18,413"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,38,ND,NORTH DAKOTA,,,,"8,777"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,39,OH,OHIO,,,,"25,224"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,40,OK,OKLAHOMA,,,,"52,048"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,41,OR,OREGON,,,,"13,880"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,42,PA,PENNSYLVANIA,,,,"22,729"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,44,RI,RHODE ISLAND,,,,214
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,45,SC,SOUTH CAROLINA,,,,"7,868"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,46,SD,SOUTH DAKOTA,,,,"13,928"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,47,TN,TENNESSEE,,,,"37,288"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,48,TX,TEXAS,,,,"152,882"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,49,UT,UTAH,,,,"8,026"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,50,VT,VERMONT,,,,"2,317"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,51,VA,VIRGINIA,,,,"21,880"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,53,WA,WASHINGTON,,,,"11,311"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,54,WV,WEST VIRGINIA,,,,"11,774"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,55,WI,WISCONSIN,,,,"27,777"
1,1,45,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - OPERATIONS WITH INVENTORY",CATTLE,STATE,56,WY,WYOMING,,,,"5,762"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,NATIONAL,99,US,US TOTAL,,,,"93,648,041"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,1,AL,ALABAMA,,,,"1,324,233"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,2,AK,ALASKA,,,,"14,960"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,4,AZ,ARIZONA,,,,"1,015,237"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,5,AR,ARKANSAS,,,,"1,759,375"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,6,CA,CALIFORNIA,,,,"5,185,593"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,8,CO,COLORADO,,,,"2,812,306"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,9,CT,CONNECTICUT,,,,"49,949"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,10,DE,DELAWARE,,,,"14,751"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,12,FL,FLORIDA,,,,"1,635,742"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,13,GA,GEORGIA,,,,"1,059,672"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,15,HI,HAWAII,,,,"137,930"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,16,ID,IDAHO,,,,"2,435,137"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,17,IL,ILLINOIS,,,,"1,130,993"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,18,IN,INDIANA,,,,"844,187"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,19,IA,IOWA,,,,"3,950,920"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,20,KS,KANSAS,,,,"6,278,772"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,21,KY,KENTUCKY,,,,"2,155,894"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,22,LA,LOUISIANA,,,,"801,163"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,23,ME,MAINE,,,,"79,416"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,24,MD,MARYLAND,,,,"185,281"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,25,MA,MASSACHUSETTS,,,,"36,574"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,26,MI,MICHIGAN,,,,"1,201,383"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,27,MN,MINNESOTA,,,,"2,337,505"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,28,MS,MISSISSIPPI,,,,"937,053"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,29,MO,MISSOURI,,,,"4,060,220"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,30,MT,MONTANA,,,,"2,518,571"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,31,NE,NEBRASKA,,,,"6,759,945"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,32,NV,NEVADA,,,,"476,858"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,33,NH,NEW HAMPSHIRE,,,,"35,323"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,34,NJ,NEW JERSEY,,,,"27,789"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,35,NM,NEW MEXICO,,,,"1,498,731"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,36,NY,NEW YORK,,,,"1,479,389"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,37,NC,NORTH CAROLINA,,,,"776,271"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,38,ND,NORTH DAKOTA,,,,"1,835,682"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,39,OH,OHIO,,,,"1,284,240"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,40,OK,OKLAHOMA,,,,"5,090,919"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,41,OR,OREGON,,,,"1,243,916"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,42,PA,PENNSYLVANIA,,,,"1,621,303"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,44,RI,RHODE ISLAND,,,,"5,003"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,45,SC,SOUTH CAROLINA,,,,"326,114"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,46,SD,SOUTH DAKOTA,,,,"3,988,183"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,47,TN,TENNESSEE,,,,"1,820,101"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,48,TX,TEXAS,,,,"12,573,876"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,49,UT,UTAH,,,,"764,725"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,50,VT,VERMONT,,,,"254,796"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,51,VA,VIRGINIA,,,,"1,482,888"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,53,WA,WASHINGTON,,,,"1,155,544"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,54,WV,WEST VIRGINIA,,,,"380,299"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,55,WI,WISCONSIN,,,,"3,494,462"
1,1,46,1,ANIMALS & PRODUCTS,"CATTLE, INCL CALVES - INVENTORY",CATTLE,STATE,56,WY,WYOMING,,,,"1,308,867"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,NATIONAL,99,US,US TOTAL,,,,"729,046"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,1,AL,ALABAMA,,,,"20,004"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,2,AK,ALASKA,,,,92
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,4,AZ,ARIZONA,,,,"5,560"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,5,AR,ARKANSAS,,,,"23,036"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,6,CA,CALIFORNIA,,,,"10,254"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,8,CO,COLORADO,,,,"12,407"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,9,CT,CONNECTICUT,,,,860
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,10,DE,DELAWARE,,,,235
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,12,FL,FLORIDA,,,,"18,493"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,13,GA,GEORGIA,,,,"14,869"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,15,HI,HAWAII,,,,"1,047"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,16,ID,IDAHO,,,,"8,149"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,17,IL,ILLINOIS,,,,"13,139"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,18,IN,INDIANA,,,,"11,753"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,19,IA,IOWA,,,,"19,171"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,20,KS,KANSAS,,,,"23,682"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,21,KY,KENTUCKY,,,,"33,864"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,22,LA,LOUISIANA,,,,"12,051"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,23,ME,MAINE,,,,"1,141"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,24,MD,MARYLAND,,,,"2,486"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,25,MA,MASSACHUSETTS,,,,879
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,26,MI,MICHIGAN,,,,"7,445"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,27,MN,MINNESOTA,,,,"13,339"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,28,MS,MISSISSIPPI,,,,"14,752"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,29,MO,MISSOURI,,,,"48,122"
1,1,47,1,ANIMALS & PRODUCTS,"CATTLE, COWS, BEEF - OPERATIONS WITH INVENTORY",CATTLE,STATE,30,MT,MONTANA,,,,"10,290"
